id_driver,active_date,offers,bookings,bookings_cancelled_by_passenger,bookings_cancelled_by_driver,rides
21139109,2020-06-13,55,3,0,1,2
21139121,2020-02-18,4,1,0,0,1
21139121,2020-02-29,2,1,0,0,1
21139121,2020-03-04,5,3,1,0,2
21139121,2020-03-05,6,2,0,0,2
21139412,2020-01-18,5,1,0,0,1
21139412,2020-01-22,1,1,0,0,1
21139412,2020-01-31,1,1,0,0,1
21139412,2020-02-14,3,1,1,0,0
21139412,2020-05-15,1,1,0,0,1
21139412,2020-05-31,6,1,0,0,1
21139761,2020-02-17,8,1,0,0,1
21139761,2020-03-16,3,2,0,0,2
21139761,2020-06-12,16,4,2,0,2
21139761,2020-06-17,9,1,0,0,1
21139836,2020-02-02,1,1,0,0,1
21139836,2020-04-27,2,2,0,0,2
21139836,2020-05-20,3,3,0,0,3
21139836,2020-05-31,6,5,0,1,4
21139836,2020-06-05,2,1,0,0,1
21140145,2020-02-12,4,3,0,1,2
21140145,2020-06-06,4,4,1,0,3
21140145,2020-06-12,6,5,1,0,4
21140145,2020-06-17,8,6,0,0,6
21140145,2020-06-26,2,2,0,0,2
21140803,2020-01-15,8,4,0,0,4
21140803,2020-01-20,3,1,0,0,1
21140803,2020-02-17,3,2,0,0,2
21140803,2020-03-26,2,1,0,0,1
21140803,2020-06-12,1,1,1,0,0
21155646,2020-03-02,4,1,0,0,1
21155646,2020-03-08,6,2,0,0,2
21155646,2020-05-01,11,2,0,0,2
21155646,2020-05-04,1,1,0,0,1
21162391,2020-01-21,21,4,0,0,4
21162391,2020-02-07,31,1,0,0,1
21162391,2020-03-10,9,1,1,0,0
21173391,2020-01-08,8,8,0,1,7
21173391,2020-01-11,21,11,1,5,5
21173391,2020-04-02,19,35,2,10,23
21173391,2020-06-29,7,7,0,1,6
21177771,2020-01-01,1,1,0,0,1
21179164,2020-01-10,1,1,0,1,0
21179164,2020-01-29,6,6,1,1,4
21179164,2020-03-12,5,4,0,1,3
21179164,2020-03-13,1,1,0,0,1
21179164,2020-05-04,2,2,0,0,2
21179164,2020-05-18,4,2,0,0,2
21179164,2020-06-08,2,1,0,0,1
21179164,2020-06-28,9,5,0,2,3
21179203,2020-01-07,4,1,0,0,1
21179203,2020-01-17,17,2,0,0,2
21179203,2020-01-22,3,1,0,0,1
21179348,2020-02-12,24,18,3,2,13
21179348,2020-02-14,5,4,0,0,4
21180415,2020-01-09,3,1,0,0,1
21180415,2020-06-18,1,1,0,0,1
21180540,2020-02-28,4,1,0,0,1
21180658,2020-03-11,3,2,0,0,2
21180658,2020-04-24,4,1,0,0,1
21180658,2020-06-17,5,3,0,1,2
21180730,2020-02-11,37,8,0,0,8
21180730,2020-03-04,12,3,1,0,2
21180730,2020-03-16,3,2,0,0,2
21180828,2020-02-16,4,1,1,0,0
21180918,2020-02-29,28,1,1,0,0
21180955,2020-01-03,19,3,0,0,3
21180955,2020-06-25,7,4,0,0,4
21182325,2020-01-06,2,2,1,0,1
21182325,2020-03-13,4,3,0,0,3
21182760,2020-02-02,16,6,0,4,2
21183241,2020-03-06,15,1,0,0,1
21183241,2020-03-09,4,2,1,0,1
21183241,2020-06-20,1,1,0,0,1
21196970,2020-01-27,3,1,0,0,1
21196970,2020-02-24,6,6,0,0,6
21197164,2020-01-02,2,2,0,0,2
21197164,2020-02-11,12,1,0,0,1
21197164,2020-03-07,27,2,0,0,2
21197164,2020-04-15,1,1,0,0,1
21197440,2020-01-11,20,4,0,0,4
21197440,2020-01-20,4,1,0,0,1
21197440,2020-03-08,20,5,0,0,5
21197577,2020-01-06,690,5,2,0,3
21197577,2020-01-10,14,4,2,0,2
21197577,2020-02-27,15,3,0,1,2
21197577,2020-05-09,4,3,1,0,2
21198404,2020-01-16,12,2,0,1,1
21198404,2020-02-12,21,9,0,1,8
21198404,2020-02-16,39,4,0,2,2
21198404,2020-02-24,4,1,0,1,0
21198404,2020-06-05,43,5,0,0,5
21198404,2020-06-15,8,6,1,1,4
21198416,2020-01-06,941,6,0,0,6
21198416,2020-01-09,21,3,0,1,2
21198416,2020-01-17,101,7,0,0,7
21198416,2020-01-20,26,2,0,0,2
21198416,2020-01-31,74,15,4,0,11
21198416,2020-02-24,21,1,0,0,1
21198416,2020-05-02,10,4,1,0,3
21198589,2020-01-06,135,17,2,5,11
21198589,2020-02-13,21,11,0,1,10
21198589,2020-06-05,12,1,0,0,1
21216753,2020-01-18,60,3,0,1,2
21216753,2020-01-24,15,2,0,0,2
21216753,2020-02-21,31,3,0,0,3
21216753,2020-02-27,35,2,0,0,2
21216753,2020-03-10,7,2,0,0,2
21219148,2020-03-06,7,7,3,1,3
21269307,2020-01-02,11,4,1,0,3
21269307,2020-01-05,28,2,0,0,2
21269307,2020-02-23,26,4,0,1,3
21269307,2020-03-02,8,4,0,0,4
21269307,2020-03-07,24,1,0,0,1
21269962,2020-06-08,3,1,1,0,0
21270583,2020-02-15,6,5,0,1,4
21270583,2020-06-21,4,3,0,0,3
21270757,2020-02-16,19,10,0,3,7
21281174,2020-03-13,1,1,0,1,0
21281655,2020-04-21,8,4,0,0,4
21281655,2020-05-11,6,3,0,0,3
21281655,2020-06-13,5,2,0,0,2
21294779,2020-01-16,6,3,0,0,3
21294779,2020-01-19,3,1,0,0,1
21294779,2020-02-08,2,1,0,0,1
21294779,2020-03-03,3,2,0,0,2
21294779,2020-03-13,1,1,0,0,1
21294779,2020-06-02,3,1,0,0,1
21294853,2020-01-13,1,1,0,0,1
21294853,2020-02-16,2,2,0,0,2
21294853,2020-02-27,6,1,0,0,1
21294853,2020-06-15,1,1,0,0,1
21294853,2020-06-17,1,1,0,0,1
21294905,2020-01-07,7,6,0,1,5
21294905,2020-01-15,7,3,0,0,3
21294905,2020-01-29,7,5,1,1,3
21294905,2020-01-30,7,6,1,1,4
21294905,2020-01-31,8,3,0,0,3
21294905,2020-02-14,4,3,0,0,3
21295046,2020-03-03,4,2,0,0,2
21295085,2020-01-23,2,1,0,0,1
21295085,2020-01-29,1,1,0,0,1
21295775,2020-02-12,5,1,0,0,1
21296329,2020-01-15,10,6,0,1,5
21296329,2020-01-29,10,5,0,0,5
21296329,2020-02-16,2,1,0,0,1
21296384,2020-01-11,2,2,1,0,1
21296384,2020-01-21,1,1,0,0,1
21296384,2020-01-27,2,1,0,0,1
21296384,2020-02-17,6,5,0,0,5
21296384,2020-04-02,1,1,0,0,1
21296384,2020-04-15,2,2,0,0,2
21296384,2020-05-04,3,3,1,0,2
21296384,2020-05-25,1,1,0,0,1
21296384,2020-05-26,1,1,0,0,1
21296384,2020-06-23,1,1,0,0,1
21296464,2020-01-29,7,5,0,0,5
21296464,2020-03-11,3,2,0,0,2
21296464,2020-03-19,1,1,0,0,1
21296464,2020-06-06,2,1,0,0,1
21296569,2020-01-01,326,18,2,7,10
21296569,2020-02-17,3,3,0,1,2
21296569,2020-06-13,10,5,0,0,5
21296569,2020-06-21,5,4,1,0,3
21296579,2020-06-17,1,1,0,0,1
21296868,2020-01-01,2,1,0,0,1
21296868,2020-01-14,5,3,0,0,3
21296868,2020-01-15,7,4,0,1,3
21296868,2020-02-14,1,1,0,0,1
21297052,2020-01-09,11,5,0,0,5
21297052,2020-06-09,1,1,0,0,1
21297104,2020-01-14,14,4,0,0,4
21297104,2020-02-05,4,2,0,0,2
21297104,2020-04-09,3,2,0,0,2
21297104,2020-04-15,1,1,0,0,1
21297104,2020-06-09,4,2,0,0,2
21297502,2020-01-06,27,2,0,0,2
21297502,2020-01-10,35,1,0,0,1
21297502,2020-02-13,13,4,1,0,3
21297502,2020-02-17,26,5,1,0,4
21297502,2020-05-19,3,2,0,0,2
21297502,2020-06-02,6,2,0,0,2
21297795,2020-03-22,6,1,1,0,0
21309608,2020-01-20,5,1,0,0,1
21309608,2020-04-08,2,1,0,0,1
21309822,2020-03-05,5,1,0,0,1
21311428,2020-01-03,2,3,0,0,3
21311428,2020-01-12,44,6,0,0,6
21311428,2020-01-26,47,7,3,0,4
21312301,2020-02-05,28,5,0,0,5
21312301,2020-02-21,11,6,0,0,6
21312301,2020-02-26,6,2,1,0,1
21312301,2020-02-28,7,1,0,0,1
21312301,2020-03-14,3,3,0,0,3
21312301,2020-05-09,3,1,0,0,1
21312301,2020-05-13,2,2,0,0,2
21312301,2020-05-19,2,1,0,0,1
21312301,2020-05-26,4,4,0,0,4
21312301,2020-05-27,2,1,0,0,1
21312301,2020-06-14,7,2,0,0,2
21312301,2020-06-17,1,1,0,0,1
21312354,2020-05-19,1,1,0,0,1
21312354,2020-05-23,3,2,0,0,2
21377622,2020-02-02,18,11,0,0,11
21377622,2020-02-28,4,3,1,0,2
21377622,2020-03-05,4,3,0,0,3
21454730,2020-03-06,13,1,1,0,0
21454730,2020-03-07,20,1,0,0,1
21454730,2020-03-08,35,1,0,0,1
21455246,2020-02-07,13,1,1,0,0
21455246,2020-02-13,15,3,0,0,3
21455246,2020-06-05,22,5,1,0,4
21455246,2020-06-13,24,1,0,1,0
21456222,2020-01-25,12,7,4,0,3
21456222,2020-01-30,16,2,0,0,2
21456582,2020-06-22,1,1,0,0,1
21456623,2020-01-05,2,1,0,1,0
21456920,2020-02-04,39,5,0,1,4
21457347,2020-01-15,2,1,0,0,1
21457347,2020-02-04,81,2,0,0,2
21457625,2020-01-01,62,3,0,2,1
21457625,2020-01-30,4,1,0,0,1
21457625,2020-02-14,3,3,0,0,3
21457625,2020-02-18,3,1,0,0,1
21457625,2020-04-17,1,1,0,0,1
21457625,2020-06-07,2,2,0,0,2
21457625,2020-06-24,1,1,0,0,1
21457666,2020-03-15,1,1,0,0,1
21458218,2020-01-06,10,4,0,3,1
21458218,2020-02-14,7,3,0,0,3
21458218,2020-02-21,9,2,0,1,1
21458218,2020-02-23,18,5,1,3,1
21458218,2020-05-16,6,1,0,0,1
21458218,2020-06-06,2,1,1,0,0
21458218,2020-06-12,3,1,0,1,0
21458469,2020-05-30,14,1,0,0,1
21458507,2020-03-02,20,7,0,0,7
21458507,2020-03-08,50,3,0,0,3
21458611,2020-01-29,32,3,0,0,3
21458611,2020-02-06,2,1,1,0,0
21458687,2020-01-17,18,4,0,0,4
21458687,2020-01-30,22,2,0,0,2
21458687,2020-02-25,22,5,0,0,5
21458811,2020-01-23,20,6,1,0,5
21458811,2020-02-01,20,2,0,0,2
21458811,2020-02-07,6,1,0,0,1
21458811,2020-02-28,5,2,0,0,2
21458811,2020-03-04,1,1,0,0,1
21458956,2020-01-01,63,8,0,3,5
21458956,2020-01-05,14,5,0,0,5
21458956,2020-01-07,7,1,1,0,0
21458956,2020-02-01,66,2,0,0,2
21458956,2020-02-28,18,3,1,0,2
21458956,2020-03-11,17,4,1,0,3
21466467,2020-03-11,2,1,0,0,1
21466467,2020-05-25,4,1,0,0,1
21466471,2020-01-25,3,1,0,0,1
21466471,2020-02-14,5,2,0,0,2
21466471,2020-03-27,2,2,0,0,2
21466471,2020-06-11,2,1,0,0,1
21466588,2020-01-09,2,1,0,0,1
21466588,2020-02-05,5,3,1,0,2
21466588,2020-02-07,5,1,0,0,1
21466588,2020-02-17,3,1,0,0,1
21466588,2020-05-20,4,4,0,0,4
21466588,2020-06-16,1,1,0,0,1
21466721,2020-01-20,2,1,0,0,1
21466721,2020-03-18,3,2,0,0,2
21466751,2020-01-09,1,1,0,1,0
21466751,2020-01-26,4,2,1,0,1
21466751,2020-03-03,6,7,3,0,4
21466751,2020-03-05,21,4,0,1,3
21466757,2020-01-08,12,4,0,0,4
21466757,2020-01-18,94,10,0,0,10
21466757,2020-02-12,24,7,0,2,5
21466757,2020-02-23,26,3,0,1,2
21466757,2020-02-25,6,2,0,0,2
21466804,2020-01-02,2,1,0,0,1
21466804,2020-01-20,8,3,0,0,3
21466804,2020-02-14,33,11,3,0,8
21466804,2020-02-18,5,5,0,0,5
21466804,2020-03-10,10,5,0,0,5
21467252,2020-01-09,3,1,0,0,1
21467252,2020-03-12,7,2,2,0,0
21467608,2020-01-16,6,1,0,0,1
21467608,2020-02-23,9,2,0,0,2
21467976,2020-02-10,6,5,1,0,4
21467976,2020-02-13,10,8,2,1,5
21467976,2020-03-05,5,4,3,0,1
21467976,2020-05-25,2,1,1,0,0
21467976,2020-06-24,1,1,0,0,1
21469010,2020-01-01,299,17,2,9,7
21469010,2020-01-27,30,13,1,0,12
21469010,2020-02-04,39,17,0,3,14
21469010,2020-02-06,44,15,0,3,13
21469010,2020-03-05,29,13,0,2,11
21469010,2020-03-11,15,10,0,0,10
21469015,2020-05-07,6,2,1,0,1
21469015,2020-06-19,3,1,0,0,1
21469015,2020-06-21,3,1,0,0,1
21469405,2020-01-15,4,1,0,0,1
21469405,2020-01-27,8,4,1,0,3
21469405,2020-01-28,3,3,0,0,3
21469405,2020-01-29,9,7,0,1,6
21469405,2020-02-12,6,5,1,0,4
21469405,2020-02-20,5,5,0,0,5
21469405,2020-03-17,2,1,0,0,1
21469465,2020-01-04,1,1,0,0,1
21469465,2020-02-14,2,1,0,0,1
21469465,2020-02-15,3,2,0,0,2
21469465,2020-02-22,1,1,0,0,1
21469465,2020-06-19,2,1,0,0,1
21469482,2020-06-12,3,2,0,0,2
21498489,2020-05-24,3,1,0,0,1
21585224,2020-01-10,5,1,0,0,1
21585224,2020-02-17,4,2,0,0,2
21585368,2020-01-08,8,1,0,0,1
21585368,2020-02-05,4,1,0,0,1
21585368,2020-03-28,6,1,0,0,1
21585562,2020-01-09,2,2,0,0,2
21585562,2020-01-31,5,2,0,0,2
21585725,2020-01-09,62,10,1,3,6
21585725,2020-01-21,31,7,1,2,4
21585725,2020-02-13,9,6,0,1,5
21585725,2020-02-15,4,2,0,0,2
21585725,2020-05-04,2,2,0,0,2
21585888,2020-02-04,3,1,0,0,1
21585888,2020-02-06,16,2,0,0,2
21585942,2020-02-27,39,5,1,0,4
21585942,2020-03-10,14,6,0,0,6
21585942,2020-03-12,10,6,0,0,6
21585942,2020-05-26,6,5,0,0,5
21585996,2020-01-04,3,1,0,1,0
21585996,2020-02-24,13,5,1,2,2
21586051,2020-01-13,13,3,1,0,2
21586051,2020-02-05,5,4,0,0,4
21586051,2020-03-05,10,4,0,0,4
21586289,2020-02-05,24,8,0,0,8
21586289,2020-02-17,12,5,0,0,5
21586289,2020-03-01,58,12,2,0,10
21586289,2020-03-17,2,1,0,0,1
21586289,2020-05-27,7,5,0,1,4
21588626,2020-01-12,40,5,1,1,3
21588626,2020-01-16,15,6,1,1,4
21589034,2020-01-16,2,1,0,0,1
21589034,2020-01-23,4,1,0,0,1
21589545,2020-01-21,1,1,0,0,1
21589545,2020-02-14,3,1,0,0,1
21589545,2020-02-21,3,1,0,0,1
21589545,2020-04-07,2,2,0,0,2
21589545,2020-05-19,1,1,0,0,1
21589545,2020-06-27,9,3,0,0,3
21597863,2020-01-29,2,4,1,1,2
21597863,2020-02-07,34,8,1,0,7
21597863,2020-02-10,26,11,0,3,8
21597863,2020-02-12,37,1,0,0,1
21597863,2020-03-22,21,8,1,0,7
21597953,2020-02-12,17,3,0,0,3
21597953,2020-02-20,28,4,0,0,4
21597953,2020-02-21,34,3,0,1,2
21597953,2020-03-04,15,2,0,0,2
21597982,2020-02-13,17,3,0,1,2
21597982,2020-02-17,11,2,0,0,2
21597982,2020-02-21,68,3,0,1,2
21597982,2020-05-30,192,3,0,1,2
21598141,2020-02-04,8,8,0,0,8
21598141,2020-02-07,39,6,0,0,6
21598141,2020-02-12,24,6,0,0,6
21598141,2020-02-21,37,9,0,0,9
21600489,2020-02-04,26,5,0,4,1
21600489,2020-03-06,19,3,1,0,2
21600489,2020-05-22,7,3,0,0,3
21600489,2020-06-20,2,2,0,0,2
21600670,2020-01-14,14,1,0,0,1
21600670,2020-02-13,24,3,1,0,2
21610662,2020-02-23,0,1,0,0,1
21610878,2020-03-09,2,1,0,0,1
21611031,2020-01-10,6,1,0,0,1
21611031,2020-05-28,5,3,0,0,3
21611076,2020-01-22,6,3,0,0,3
21611076,2020-02-26,7,4,0,0,4
21611076,2020-03-05,12,4,0,0,4
21611250,2020-01-02,14,1,0,0,1
21611250,2020-01-25,72,19,0,4,15
21611250,2020-02-07,29,13,0,1,12
21611250,2020-02-27,27,15,1,3,11
21611250,2020-03-01,97,12,2,4,6
21611592,2020-01-13,3,2,0,0,2
21611592,2020-01-21,3,2,0,0,2
21611592,2020-01-25,1,1,0,0,1
21611999,2020-01-04,37,3,1,0,2
21611999,2020-01-07,390,8,0,1,7
21611999,2020-01-31,29,6,0,2,4
21611999,2020-02-17,7,1,0,0,1
21611999,2020-03-05,18,2,0,0,2
21611999,2020-03-29,4,4,0,0,4
21611999,2020-04-11,10,9,1,0,8
21612772,2020-02-08,1,1,0,0,1
21613687,2020-01-24,5,3,1,0,2
21613687,2020-01-26,3,1,0,0,1
21613687,2020-04-23,4,1,0,0,1
21613687,2020-05-01,15,4,0,0,4
21613687,2020-05-12,2,1,0,0,1
21613687,2020-06-13,8,5,0,0,5
21613720,2020-01-14,21,8,0,0,8
21613720,2020-01-22,5,2,0,0,2
21613720,2020-02-24,7,6,1,0,5
21613720,2020-06-27,8,8,0,0,8
21613745,2020-05-29,3,2,0,0,2
21613854,2020-01-04,8,4,0,0,4
21613854,2020-01-27,6,2,0,1,1
21613854,2020-02-05,7,4,0,0,4
21613854,2020-02-06,4,2,0,0,2
21613854,2020-02-22,6,3,0,0,3
21613854,2020-02-27,3,3,1,0,2
21613854,2020-06-17,1,1,0,0,1
21613854,2020-06-20,2,1,0,0,1
21613854,2020-06-24,2,1,0,0,1
21613933,2020-01-09,12,9,1,0,8
21613933,2020-01-19,56,14,2,1,11
21613933,2020-02-08,16,10,0,0,10
21613933,2020-02-13,13,8,1,0,7
21614651,2020-01-17,10,5,0,1,4
21614651,2020-01-26,10,8,1,0,7
21614651,2020-01-29,12,2,0,0,2
21614651,2020-02-04,25,1,0,0,1
21614651,2020-02-28,6,3,0,0,3
21614651,2020-03-04,2,2,0,0,2
21614651,2020-05-24,3,2,0,1,1
21614651,2020-05-29,7,2,1,0,1
21614667,2020-01-07,9,8,0,0,8
21614667,2020-01-16,4,2,0,0,2
21614667,2020-02-01,5,3,0,0,3
21614667,2020-02-20,2,2,0,0,2
21614667,2020-03-05,1,1,0,0,1
21614667,2020-04-11,9,3,0,0,3
21614667,2020-05-22,6,3,1,0,2
21614667,2020-05-27,2,1,0,0,1
21614667,2020-06-08,2,1,0,0,1
21614851,2020-01-25,15,5,1,0,4
21660036,2020-01-01,1147,7,0,5,3
21660036,2020-02-08,27,2,1,0,1
21660036,2020-02-20,16,1,0,0,1
21660110,2020-01-13,9,7,0,0,7
21660110,2020-02-12,1,1,0,0,1
21660110,2020-02-16,27,16,3,2,11
21660110,2020-05-12,12,6,0,0,6
21661299,2020-01-01,10,5,1,0,4
21661299,2020-04-21,2,1,0,0,1
21661299,2020-05-02,1,1,0,0,1
21661299,2020-05-05,2,1,0,0,1
21661299,2020-05-06,2,1,0,0,1
21661299,2020-05-18,4,3,0,0,3
21661299,2020-06-08,4,1,0,0,1
21661322,2020-01-16,18,1,0,0,1
21661322,2020-02-01,78,10,0,3,8
21661566,2020-02-08,7,2,0,0,2
21661566,2020-02-24,10,3,0,1,2
21661566,2020-02-25,9,3,1,0,2
21661566,2020-02-27,4,3,0,0,3
21661566,2020-03-07,3,1,0,0,1
21661566,2020-03-26,1,1,0,0,1
21661566,2020-04-25,5,5,1,0,4
21661566,2020-05-30,5,5,0,1,4
21661566,2020-06-10,2,2,0,0,2
21661566,2020-06-15,1,1,0,1,0
21661774,2020-02-18,3,3,1,0,2
21661774,2020-02-27,7,5,0,0,5
21661774,2020-04-08,6,3,0,0,3
21662057,2020-02-01,1,1,0,0,1
21662057,2020-02-24,1,1,0,0,1
21662057,2020-06-16,1,1,0,0,1
21662182,2020-02-02,52,5,0,0,5
21662182,2020-02-14,5,2,0,0,2
21662182,2020-02-18,29,2,0,0,2
21662246,2020-01-18,4,1,0,0,1
21662246,2020-01-24,5,2,0,0,2
21662246,2020-02-10,1,1,0,0,1
21662246,2020-02-12,3,1,0,0,1
21662246,2020-02-18,3,3,0,0,3
21662246,2020-02-19,5,3,0,0,3
21662246,2020-03-05,5,2,1,0,1
21662246,2020-03-10,1,1,0,0,1
21662246,2020-06-28,5,2,1,0,1
21662278,2020-01-21,43,14,1,3,10
21662278,2020-01-24,33,7,0,1,6
21662278,2020-01-25,79,7,0,2,5
21662278,2020-02-18,27,5,0,0,5
21662278,2020-05-28,24,9,2,1,6
21662278,2020-06-07,36,11,3,2,6
21662809,2020-01-04,3,1,0,0,1
21662809,2020-02-16,2,1,0,1,0
21662809,2020-03-12,1,2,0,1,1
21662834,2020-01-28,5,2,0,0,2
21662834,2020-02-28,11,4,1,0,3
21662942,2020-01-18,15,3,0,0,3
21662942,2020-03-05,15,3,0,0,3
21662942,2020-03-18,5,2,0,0,2
21663023,2020-01-22,6,3,2,0,1
21663023,2020-06-18,5,2,0,0,2
21663088,2020-01-20,1,1,0,0,1
21663088,2020-02-05,8,5,1,0,4
21663088,2020-02-06,3,2,0,1,1
21663088,2020-02-13,3,2,0,0,2
21663088,2020-03-08,2,1,0,0,1
21663088,2020-06-02,1,1,0,0,1
21663246,2020-05-15,8,3,1,0,2
21663246,2020-05-22,5,1,0,0,1
21666076,2020-06-18,6,6,0,0,6
21666076,2020-06-19,11,4,1,1,2
21666076,2020-06-28,4,1,0,0,1
21671323,2020-04-18,3,3,0,0,3
21671462,2020-02-26,4,4,0,0,4
21671462,2020-03-02,3,2,1,1,0
21671462,2020-03-06,8,2,0,0,2
21671713,2020-01-09,5,1,0,0,1
21671713,2020-04-22,2,1,0,0,1
21671713,2020-05-19,12,5,1,0,4
21671713,2020-06-12,14,2,0,0,2
21671713,2020-06-16,12,9,1,0,8
21671986,2020-01-13,2,1,0,0,1
21671986,2020-02-10,3,1,0,0,1
21671986,2020-03-03,3,1,0,0,1
21672080,2020-01-14,4,4,0,0,4
21672080,2020-01-29,8,6,0,1,5
21672080,2020-06-23,1,1,0,0,1
21672162,2020-01-24,5,1,0,0,1
21672162,2020-01-29,1,1,0,0,1
21672250,2020-06-10,3,1,0,0,1
21673037,2020-01-19,14,4,1,0,3
21673037,2020-02-11,54,8,2,0,6
21673037,2020-03-04,5,1,0,0,1
21673037,2020-06-14,2,1,0,0,1
21673970,2020-01-22,2,1,0,0,1
21673970,2020-03-11,1,1,0,0,1
21673970,2020-04-01,1,1,0,0,1
21673970,2020-04-11,2,1,0,0,1
21675039,2020-01-08,5,2,0,0,2
21675039,2020-01-16,11,2,0,1,1
21675658,2020-02-12,2,1,0,0,1
21675658,2020-03-02,1,1,0,0,1
21675658,2020-05-11,4,3,0,0,3
21675658,2020-06-04,3,3,0,0,3
21675658,2020-06-24,1,1,0,0,1
21675772,2020-01-15,14,9,1,1,7
21675772,2020-03-05,4,4,0,0,4
21675857,2020-03-15,4,1,0,1,0
21675966,2020-01-17,3,2,0,0,2
21675966,2020-02-29,20,10,1,2,7
21683458,2020-01-19,4,3,0,0,3
21683458,2020-01-26,3,2,0,0,2
21683833,2020-01-03,6,5,0,0,5
21683833,2020-01-04,5,4,0,0,4
21683833,2020-06-17,4,4,0,0,4
21683992,2020-02-26,6,3,0,0,3
21683992,2020-02-28,9,6,0,1,5
21683992,2020-03-19,1,1,0,0,1
21684075,2020-01-25,2,1,0,0,1
21684075,2020-02-06,3,1,0,0,1
21684075,2020-02-19,10,2,0,0,2
21684075,2020-03-02,3,1,0,0,1
21684230,2020-01-23,2,1,0,1,0
21684230,2020-02-14,2,1,1,0,0
21684388,2020-01-07,17,4,0,0,4
21684388,2020-01-14,14,1,0,0,1
21684388,2020-01-21,25,2,0,0,2
21684388,2020-02-10,19,7,1,1,5
21684388,2020-03-03,20,6,2,1,3
21684388,2020-06-04,12,2,1,0,1
21684402,2020-05-02,2,1,0,0,1
21684408,2020-01-04,13,4,0,1,3
21684408,2020-01-11,299,14,0,2,12
21684408,2020-01-12,302,2,1,0,1
21684408,2020-02-11,13,1,0,0,1
21684408,2020-02-15,57,13,3,2,8
21684408,2020-03-07,69,9,0,2,7
21684408,2020-05-09,2,2,0,0,2
21684408,2020-05-11,5,3,0,0,3
21684408,2020-06-06,1,3,1,0,2
21684408,2020-06-26,24,8,2,1,5
21684491,2020-02-01,11,3,1,1,1
21684491,2020-02-25,3,2,0,0,2
21684566,2020-01-11,21,1,0,1,0
21684632,2020-01-18,9,1,0,0,1
21684632,2020-01-28,10,4,0,0,4
21684632,2020-02-11,2,1,0,0,1
21684632,2020-02-20,5,2,0,1,1
21684632,2020-03-02,6,1,0,0,1
21684698,2020-01-09,3,1,0,0,1
21684698,2020-01-15,4,4,0,0,4
21684698,2020-04-18,2,2,0,1,1
21684811,2020-01-08,1,1,0,0,1
21684811,2020-01-15,4,4,0,0,4
21684811,2020-02-14,5,3,0,1,2
21684885,2020-01-01,139,12,0,4,8
21684885,2020-02-18,5,3,0,0,3
21684885,2020-03-09,7,5,0,0,5
21685001,2020-01-20,1,1,0,0,1
21685001,2020-02-10,2,1,0,0,1
21686261,2020-02-19,7,4,0,0,4
21687433,2020-01-16,9,5,1,0,4
21687433,2020-01-18,4,3,0,0,3
21687433,2020-02-21,2,1,0,0,1
21687433,2020-03-05,9,7,0,0,7
21688256,2020-01-13,2,1,0,0,1
21688256,2020-01-25,91,9,0,3,6
21688256,2020-01-29,3,1,0,0,1
21688256,2020-02-17,4,3,1,0,2
21688256,2020-03-13,6,3,1,1,1
21688256,2020-03-21,3,3,0,0,3
21695595,2020-01-17,6,2,0,0,2
21695669,2020-03-06,13,5,1,0,4
21695669,2020-03-24,9,7,0,0,7
21695669,2020-03-28,6,3,0,0,3
21695965,2020-01-11,37,4,1,0,3
21695965,2020-01-17,12,3,0,0,3
21695965,2020-01-18,23,3,0,0,3
21695965,2020-02-26,17,3,0,0,3
21695965,2020-03-02,16,3,0,0,3
21695965,2020-06-03,7,1,0,0,1
21695965,2020-06-17,8,3,0,0,3
21695965,2020-06-24,5,3,0,0,3
21696441,2020-01-15,33,4,0,0,4
21696441,2020-03-04,34,1,1,0,0
21698146,2020-01-08,1,1,0,0,1
21698157,2020-01-07,2,1,0,0,1
21698157,2020-01-08,3,3,0,0,3
21698157,2020-01-10,5,1,0,0,1
21698157,2020-02-08,8,2,1,0,1
21698157,2020-02-09,5,5,0,0,5
21698157,2020-03-07,12,4,0,0,4
21698157,2020-03-12,4,6,0,0,6
21698645,2020-01-24,10,4,0,0,4
21698645,2020-02-15,6,3,1,0,2
21698645,2020-02-16,1,1,1,0,0
21698645,2020-06-12,7,1,0,0,1
21698645,2020-06-14,0,1,0,0,1
21698645,2020-06-29,3,1,0,0,1
21698656,2020-01-13,10,2,0,0,2
21698656,2020-01-22,15,4,0,0,4
21698656,2020-02-20,26,1,0,0,1
21698656,2020-03-11,11,5,2,0,3
21698656,2020-03-14,2,1,0,0,1
21698656,2020-05-15,1,1,0,0,1
21698695,2020-01-04,2,2,0,0,2
21698695,2020-01-05,4,3,0,0,3
21698695,2020-02-19,2,1,0,0,1
21698695,2020-02-23,15,7,1,0,6
21698792,2020-02-02,48,20,4,2,14
21698792,2020-06-02,1,1,0,0,1
21699126,2020-02-04,6,5,1,0,4
21699126,2020-02-25,3,2,0,0,2
21699126,2020-03-26,2,2,1,0,1
21699126,2020-06-24,1,1,0,0,1
21699286,2020-01-11,6,3,0,0,3
21699286,2020-02-04,4,1,0,1,0
21709572,2020-02-21,19,1,0,0,1
21710889,2020-01-19,4,1,0,0,1
21710889,2020-02-03,9,4,0,0,4
21710889,2020-02-11,11,2,0,0,2
21711869,2020-02-02,4,2,0,0,2
21711869,2020-04-01,8,2,0,0,2
21711869,2020-05-17,4,4,0,0,4
21711869,2020-05-23,7,5,1,1,3
